source airport,destination airport,airplane type,total Cost,break even cost per ticket, loss per flight
Logan International Airport,O'Hare International Airport,Airbus A200-100,13386.406567720494,330.5285572276665,-1817.9070647521658
Logan International Airport,O'Hare International Airport,Airbus A220-300,12106.442035758606,252.21754241163762,-3278.828051351289
Logan International Airport,John F. Kennedy International Airport,Boeing 737-600,6095.741216558626,170.7490536851156,-1827.0148744307353
Logan International Airport,John F. Kennedy International Airport,Boeing 767-800,6619.676520698282,116.74914498586035,-3700.947896051773
Logan International Airport,John F. Kennedy International Airport,Airbus A200-100,6022.206437030253,148.6964552353149,-2304.7950561473813
Logan International Airport,John F. Kennedy International Airport,Airbus A220-300,5746.451013798855,119.7177294541428,-2753.507777445285
Logan International Airport,Harry Reid International Airport,Boeing 737-600,30727.098343184767,860.7030348231028,-23841.474064599945
Logan International Airport,Harry Reid International Airport,Boeing 767-800,37408.87292898096,659.7684819926096,-32130.725073040085
Logan International Airport,Harry Reid International Airport,Airbus A200-100,29789.3054188625,735.5384054040123,-23904.9981756304
Logan International Airport,Harry Reid International Airport,Airbus A220-300,26272.581952653974,547.3454573469578,-21893.818293878314
Logan International Airport,Orlando International Airport,Boeing 737-600,16632.803604514265,465.9048628715481,-11973.754975798784
Logan International Airport,Orlando International Airport,Boeing 767-800,19791.00450564283,349.04769851221926,-16300.527520520638
Logan International Airport,Orlando International Airport,Airbus A200-100,16189.547337689204,399.7419095725729,-12192.128241963475
Logan International Airport,Orlando International Airport,Airbus A220-300,14527.336337095221,302.6528403561504,-11500.807933533717
Logan International Airport,Miami International Airport,Boeing 737-600,18179.70509637265,509.2354368731836,-12578.115290767631
Logan International Airport,Miami International Airport,Boeing 767-800,21724.631370465813,383.1504650875805,-17509.976254502428
Logan International Airport,Miami International Airport,Airbus A200-100,17682.171584219224,436.5968292399808,-12879.606462579435
Logan International Airport,Miami International Airport,Airbus A220-300,15816.420913643873,329.50876903424734,-12191.824454267153
Logan International Airport,Charlotte Douglas International Airport,Boeing 737-600,12187.745842034012,341.3934409533337,-8773.811432500675
Logan International Airport,Charlotte Douglas International Airport,Boeing 767-800,14234.682302542516,251.05259792843947,-11724.156323258121
Logan International Airport,Charlotte Douglas International Airport,Airbus A200-100,11900.456514243348,293.838432450453,-8962.072189738818
Logan International Airport,Charlotte Douglas International Airport,Airbus A220-300,10823.121535028342,225.48169864642378,-8568.304548564105
Logan International Airport,Seattle-Tacoma International Airport,Boeing 737-600,32008.677392570364,896.6016076350243,-18559.653278045
Logan International Airport,Seattle-Tacoma International Airport,Boeing 767-800,39010.84674071296,688.0219883723627,-28690.51691512752
Logan International Airport,Seattle-Tacoma International Airport,Airbus A200-100,31025.916782304746,766.0720193161666,-19534.836492562248
Logan International Airport,Seattle-Tacoma International Airport,Airbus A220-300,27340.56449380864,569.5950936210133,-18796.63808949344
Logan International Airport,Phoenix Sky Harbor International Airport,Boeing 737-600,29827.515433898137,835.5046340027491,-14788.432021848654
Logan International Airport,Phoenix Sky Harbor International Airport,Boeing 767-800,36284.39429237268,639.9364072728868,-24765.53896146072
Logan International Airport,Phoenix Sky Harbor International Airport,Airbus A200-100,28921.28682218242,714.1058474612944,-16067.381567879122
Logan International Airport,Phoenix Sky Harbor International Airport,Airbus A220-300,25522.929528248453,531.7276985051761,-15951.830955155283
Logan International Airport,Newark Liberty International Airport,Boeing 737-600,6253.391440246809,175.16502633744565,-1874.2657818106672
Logan International Airport,Newark Liberty International Airport,Boeing 767-800,6816.739300308511,120.2246790177868,-3811.1223248638407
Logan International Airport,Newark Liberty International Airport,Airbus A200-100,6174.3250739223595,152.45247096104592,-2363.0132998962117
Logan International Airport,Newark Liberty International Airport,Airbus A220-300,5877.826200205674,122.45471250428487,-2816.458387598552
Logan International Airport,San Francisco International Airport,Boeing 737-600,34359.154133836055,962.4412922643154,-9335.680534963856
Logan International Airport,San Francisco International Airport,Boeing 767-800,41948.94266729508,739.8402586824529,-22713.095941551303
Logan International Airport,San Francisco International Airport,Airbus A200-100,33293.92065545585,822.0721149495271,-11920.045666768143
Logan International Airport,San Francisco International Airport,Airbus A220-300,29299.29511153005,610.4019814902093,-13428.843592784608
Logan International Airport,George Bush Intercontinental Airport,Boeing 737-600,21950.11300261046,614.8491037145787,-5964.03630603141
Logan International Airport,George Bush Intercontinental Airport,Boeing 767-800,26437.641253263075,466.27233250904897,-14314.560608027801
Logan International Airport,George Bush Intercontinental Airport,Airbus A200-100,21320.284476203076,526.4267771901995,-7633.188269257891
Logan International Airport,George Bush Intercontinental Airport,Airbus A220-300,18958.42750217538,394.9672396286537,-8689.279271830383
Logan International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 737-600,17944.6382743629,502.65093205498323,-12415.478021758085
Logan International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 767-800,21430.797842953627,377.9682159251081,-17273.14746777744
Logan International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A200-100,17455.352720876486,430.99636347843176,-12714.392722613737
Logan International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A220-300,15620.531895302418,325.42774781880036,-12040.826669295613
Logan International Airport,Minneapolis-Saint Paul International Airport,Boeing 737-600,16609.930924382992,465.26417155134436,-10096.232522664171
Logan International Airport,Minneapolis-Saint Paul International Airport,Boeing 767-800,19762.413655478736,348.5434507139107,-14882.805345483986
Logan International Airport,Minneapolis-Saint Paul International Airport,Airbus A200-100,16167.477207737975,399.19696809229566,-10578.719654445835
Logan International Airport,Minneapolis-Saint Paul International Airport,Airbus A220-300,14508.275770319158,302.2557452149825,-10276.695337309404
Logan International Airport,LaGuardia Airport,Boeing 737-600,6074.075294672788,170.14216511688483,-1820.5211667506674
Logan International Airport,LaGuardia Airport,Boeing 767-800,6592.594118340985,116.27150120530838,-3685.8065882082756
Logan International Airport,LaGuardia Airport,Airbus A200-100,6001.300722929884,148.18026476370082,-2296.7941038373633
Logan International Airport,LaGuardia Airport,Airbus A220-300,5728.39607889399,119.34158497695813,-2744.856454470037
Logan International Airport,Detroit Metropolitan Airport,Boeing 737-600,11094.851635000867,310.7801578431616,-6122.369109510281
Logan International Airport,Detroit Metropolitan Airport,Boeing 767-800,12868.564543751085,226.9588102954336,-9237.223579024147
Logan International Airport,Detroit Metropolitan Airport,Airbus A200-100,10845.909472369258,267.8002338856607,-6561.105730198687
Logan International Airport,Detroit Metropolitan Airport,Airbus A220-300,9912.376362500723,206.50784088543173,-6608.2509083338155
Logan International Airport,Philadelphia International Airport,Boeing 737-600,7147.050335529605,200.19748839018504,-2542.508102555349
Logan International Airport,Philadelphia International Airport,Boeing 767-800,7933.8129194120065,139.9261537815169,-4715.511382437118
Logan International Airport,Philadelphia International Airport,Airbus A200-100,7036.627516739093,173.74388930219982,-3040.5180627884974
Logan International Airport,Philadelphia International Airport,Airbus A220-300,6622.54194627467,137.9696238807223,-3449.240597018057
Logan International Airport,Salt Lake City International Airport,Boeing 737-600,27635.700107710534,774.1092467145809,-23765.153874137628
Logan International Airport,Salt Lake City International Airport,Boeing 767-800,33544.625134638176,591.6159635738655,-30586.545316768847
Logan International Airport,Salt Lake City International Airport,Airbus A200-100,26806.377296913677,661.8858591830538,-23496.948000998407
Logan International Airport,Salt Lake City International Airport,Airbus A220-300,23696.416756425446,493.67534909219677,-21228.04001096446
Logan International Airport,Ronald Reagan Washington National Airport,Boeing 737-600,8486.046218277384,237.70437586211165,-6584.411211380491
Logan International Airport,Ronald Reagan Washington National Airport,Boeing 767-800,9607.557772846729,169.44546336590352,-8251.9940659195
Logan International Airport,Ronald Reagan Washington National Airport,Airbus A200-100,8328.641087811511,205.64545895830892,-6683.47741614504
Logan International Airport,Ronald Reagan Washington National Airport,Airbus A220-300,7738.371848564487,161.2160801784268,-6448.643207137073
Logan International Airport,San Diego International Airport,Boeing 737-600,33066.720516576344,926.2386699321106,-21951.85647739102
Logan International Airport,San Diego International Airport,Boeing 767-800,40333.40064572044,711.3474540691436,-31797.231196890716
Logan International Airport,San Diego International Airport,Airbus A200-100,32046.835586170168,791.2798910165474,-22551.4768939716
Logan International Airport,San Diego International Airport,Airbus A220-300,28222.267097146956,587.9638978572283,-21166.70032286022
Logan International Airport,Baltimore/Washington International Airport,Boeing 737-600,8151.781145857001,228.34120856742302,-6325.051477317617
Logan International Airport,Baltimore/Washington International Airport,Boeing 767-800,9189.726432321253,162.07630392100975,-7893.116000953175
Logan International Airport,Baltimore/Washington International Airport,Airbus A200-100,8006.104614423423,197.6815954178623,-6424.651851080525
Logan International Airport,Baltimore/Washington International Airport,Airbus A220-300,7459.817621547501,155.41286711557294,-6216.514684622918
Logan International Airport,Tampa International Airport,Boeing 737-600,17343.53763268357,485.8133790667667,-11513.777083882367
Logan International Airport,Tampa International Airport,Boeing 767-800,20679.422040854464,364.71643811030805,-16302.824783530767
